names,scores,logfoldchanges,pvals,pvals_adj,log2fc,significant
ENSG00000295512,-0.40371564,-0.9807927,0.6864218466495569,1.0,-1.4149848,False
ENSG00000278600,-0.40376276,-0.6308767,0.6863871943006832,1.0,-0.91016257,False
ENSG00000268133,-0.40439856,-0.94239,0.685919660833725,1.0,-1.3595814,False
CYP26B1,-0.40444055,-0.60853845,0.6858887744610898,1.0,-0.8779354,False
ENSG00000303727,-0.40448257,-0.7541543,0.685857888613214,1.0,-1.0880146,False
ENSG00000273055,-0.4046279,-1.3045377,0.6857510443230732,1.0,-1.8820499,False
LPIN3,-0.40465003,-0.36894095,0.6857347678146699,1.0,-0.53226936,False
ENSG00000285848,-0.40473065,-0.553986,0.685675505862309,1.0,-0.7992329,False
ENSG00000305549,-0.4047329,-1.8934902,0.6856738365395356,1.0,-2.7317288,False
SIGLEC1,-0.40480217,-1.6619674,0.6856229229319679,1.0,-2.397712,False
ENSG00000237713,-0.40482375,-1.0636132,0.685607064886713,1.0,-1.5344695,False
CCDC195,-0.40499634,-0.71227705,0.6854802055107119,1.0,-1.0275985,False
ENSG00000261442,-0.40501735,-1.3842102,0.6854647659944593,1.0,-1.9969931,False
SLC30A3,-0.40505084,-1.6817526,0.6854401464970135,1.0,-2.4262562,False
ENSG00000302026,-0.40510193,-0.8347446,0.6854025919747697,1.0,-1.2042818,False
ENSG00000259899,-0.40519276,-1.0428454,0.6853358302989222,1.0,-1.5045078,False
CDH3,-0.40542835,-0.24372064,0.6851626786547051,1.0,-0.35161465,False
ANKRD34A,-0.40626454,-0.4310071,0.6845482282044146,1.0,-0.6218118,False
MYNN,-0.40629974,-0.3015187,0.6845223699631382,1.0,-0.43499953,False
ENSG00000298470,-0.4063724,-2.4666271,0.6844689863767398,1.0,-3.5585907,False
ENSG00000266743,-0.4064553,-1.633235,0.684408097647937,1.0,-2.3562598,False
PCLO,-0.40645644,-0.21485145,0.6844072635700025,1.0,-0.30996525,False
ENSG00000303433,-0.40650582,-1.3566536,0.6843709815524115,1.0,-1.9572375,False
UTS2R,-0.40654328,-0.20905617,0.6843434577491048,1.0,-0.30160436,False
ENSG00000306223,-0.40659153,-1.3030896,0.684308011044322,1.0,-1.879961,False
NPR2,-0.4066148,-0.28536415,0.6842909134706365,1.0,-0.41169345,False
ENSG00000295678,-0.40678114,-1.2996376,0.6841687330814059,1.0,-1.8749807,False
DLG2-AS2,-0.40681463,-0.8611462,0.6841441312042,1.0,-1.2423714,False
ENSG00000272103,-0.4068169,-1.0100234,0.6841424632924551,1.0,-1.4571558,False
NECTIN1-DT,-0.40682542,-1.3994957,0.6841362086371341,1.0,-2.0190456,False
RANGAP1,-0.40693158,-0.14793816,0.684058235753088,1.0,-0.21342964,False
ENSG00000289916,-0.40707123,-0.33350953,0.6839556669287957,1.0,-0.4811525,False
ENSG00000270933,-0.40745217,-0.85435086,0.6836759255145295,1.0,-1.2325678,False
FANCE,-0.4076463,-0.4241866,0.6835333616435577,1.0,-0.6119718,False
ENSG00000296852,-0.40781662,-2.3103023,0.683408314905617,1.0,-3.3330617,False
CHAC1,-0.40814814,-0.511243,0.6831649155002812,1.0,-0.7375677,False
CD47,-0.40825033,-0.1875902,0.6830899017741825,1.0,-0.27063537,False
LINC02558,-0.4084933,-1.0947677,0.6829115483709234,1.0,-1.5794159,False
ENSG00000262810,-0.40872946,-1.0493249,0.6827382124938728,1.0,-1.5138558,False
ENSG00000259115,-0.40888274,-1.1720263,0.6826257197956065,1.0,-1.6908766,False
ENSG00000229044,-0.40902692,-0.86192024,0.6825198997669071,1.0,-1.2434881,False
LYN,-0.40927273,-0.17775123,0.682339520169905,1.0,-0.25644076,False
ENSG00000296620,-0.4092926,-0.5601015,0.6823249406255,1.0,-0.8080557,False
ENSG00000269191,-0.40932554,-0.7690432,0.6823007804986667,1.0,-1.1094949,False
ENSG00000296981,-0.4094686,-2.8162694,0.682195812694166,1.0,-4.063018,False
ENSG00000226526,-0.4098989,-0.32879427,0.6818801132725625,1.0,-0.47434992,False
CIITA,-0.4099432,-0.61120397,0.6818476302111176,1.0,-0.881781,False
ENSG00000270066,-0.40996304,-0.7594937,0.681833054670065,1.0,-1.0957178,False
SGCG,-0.41028947,-0.9569761,0.6815936163535189,1.0,-1.3806248,False
ENSG00000308148,-0.4103332,-0.6190223,0.6815615548738392,1.0,-0.89306027,False
ENSG00000289913,-0.41084582,-2.5020325,0.6811856040872728,1.0,-3.60967,False
ZNF701,-0.41093662,-0.2898846,0.6811189986918063,1.0,-0.4182151,False
ENSG00000288098,-0.41102123,-0.75659263,0.6810569746528045,1.0,-1.0915325,False
SLC9C1,-0.4110235,-0.52876115,0.6810553096076513,1.0,-0.7628411,False
LMF1-AS1,-0.41103542,-1.4384776,0.6810465681460929,1.0,-2.0752845,False
BCKDHA,-0.41104564,-0.58150774,0.6810390754988498,1.0,-0.8389384,False
DUSP5-DT,-0.41150206,-0.6381537,0.6807044360283476,1.0,-0.92066103,False
ENSG00000309832,-0.4115344,-0.81148124,0.6806807139732677,1.0,-1.17072,False
ENSG00000228793,-0.41159856,-0.7698003,0.6806336869734075,1.0,-1.1105871,False
ENSG00000287608,-0.41165078,-0.96362793,0.6805954004214663,1.0,-1.3902212,False
ENSG00000286885,-0.41169223,-0.69650435,0.6805650214605063,1.0,-1.0048434,False
P2RX5-TAX1BP3,-0.41173026,-0.8755915,0.6805371398565907,1.0,-1.2632116,False
SPON1,-0.41191703,-0.8477117,0.6804002350338287,1.0,-1.2229894,False
DENND1C,-0.41209927,-0.746712,0.6802666693548302,1.0,-1.0772777,False
ENSG00000261369,-0.4121021,-0.8227923,0.6802645889718621,1.0,-1.1870383,False
ENSG00000217576,-0.41221678,-0.3120873,0.6801805435351771,1.0,-0.4502467,False
ENSG00000238117,-0.41224232,-1.0697144,0.6801618210829123,1.0,-1.5432717,False
ENSG00000297888,-0.41281626,-0.6695165,0.6797412419830353,1.0,-0.96590817,False
ENSG00000306839,-0.41304675,-0.89835846,0.6795723727717553,1.0,-1.2960572,False
CHAD,-0.4135219,-0.6434064,0.6792242867388496,1.0,-0.9282393,False
PDGFDDN,-0.41367063,-0.29670182,0.6791153419597832,1.0,-0.4280503,False
ENSG00000228086,-0.41367915,-0.6583581,0.6791091048661136,1.0,-0.9498101,False
TCTE1,-0.41374215,-0.42704293,0.6790629510558376,1.0,-0.61609274,False
LINC01309,-0.41382447,-1.2452645,0.679002661855018,1.0,-1.7965368,False
ENSG00000303195,-0.41387215,-0.5587206,0.6789677366367346,1.0,-0.80606335,False
ENSG00000309487,-0.41401237,-1.0207639,0.6788650438574302,1.0,-1.472651,False
BTN3A3,-0.41401976,-0.7548641,0.6788596391394299,1.0,-1.0890387,False
TMCO1-AS1,-0.41414863,-0.4572207,0.6787652671101653,1.0,-0.65963006,False
ENSG00000305133,-0.41418383,-0.847962,0.6787394923654362,1.0,-1.2233506,False
ACSM3,-0.4142071,-0.44545695,0.6787224479825711,1.0,-0.6426585,False
SNX31,-0.41460162,-1.1848904,0.6784335499142911,1.0,-1.7094355,False
ENSG00000278607,-0.41476172,-0.97284716,0.6783163414387599,1.0,-1.4035218,False
VCF1,-0.4148168,-0.18033293,0.6782760268469266,1.0,-0.26016554,False
ENSG00000308692,-0.41500527,-1.0385548,0.678138049853507,1.0,-1.4983178,False
ENSG00000267688,-0.41510916,-0.46721196,0.6780620008831708,1.0,-0.6740445,False
ENSG00000271327,-0.41514832,-0.71418226,0.6780333275325883,1.0,-1.0303472,False
CARMN,-0.41524425,-1.4450123,0.6779631005711046,1.0,-2.0847123,False
ENSG00000225718,-0.41530558,-0.49625567,0.6779182232679837,1.0,-0.7159456,False
LINC02787,-0.41553038,-0.56627846,0.677753682933837,1.0,-0.8169671,False
FKTN-AS1,-0.4157444,-1.1097481,0.677597051492665,1.0,-1.6010281,False
TMEM268,-0.41585737,-0.18082677,0.6775143789771005,1.0,-0.26087785,False
KCNQ1-AS1,-0.41637793,-0.771344,0.6771334708984031,1.0,-1.1128143,False
ENSG00000304698,-0.4165017,-0.3940537,0.6770429291029579,1.0,-0.5684993,False
ENSG00000229839,-0.41652098,-0.26250592,0.6770288083261604,1.0,-0.37871608,False
ENSG00000289434,-0.4165772,-1.7863681,0.676987692593198,1.0,-2.5771844,False
ENSG00000293556,-0.41676,-1.0353442,0.6768539692910703,1.0,-1.493686,False
CCL5,-0.4168196,-1.2331868,0.6768103660687976,1.0,-1.7791125,False
ENSG00000205682,-0.41708016,-1.2213492,0.6766197704175887,1.0,-1.7620344,False
TAS1R1,-0.41709605,-0.9327918,0.6766081443378075,1.0,-1.3457341,False
ENSG00000296032,-0.417171,-1.1150968,0.6765533367142302,1.0,-1.6087447,False
PCDHB4,-0.41730553,-0.5228379,0.6764549364171392,1.0,-0.7542957,False
ENSG00000286742,-0.41758996,-1.0443277,0.6762469438472953,1.0,-1.5066465,False
ELF3-AS1,-0.4176842,-0.6400445,0.6761780335929766,1.0,-0.9233891,False
ENSG00000300689,-0.41779092,-0.76811635,0.6760999939297225,1.0,-1.1081576,False
LAMC3,-0.41798052,-0.4753126,0.6759613575788535,1.0,-0.6857311,False
ENSG00000296781,-0.41804525,-0.5100666,0.6759140410996088,1.0,-0.73587054,False
HSD11B1,-0.41809916,-2.437952,0.6758746116780889,1.0,-3.5172212,False
ENSG00000258394,-0.41811278,-0.47338608,0.6758646507017423,1.0,-0.6829517,False
ENSG00000295994,-0.41811904,-0.7784545,0.675860085273214,1.0,-1.1230724,False
ENSG00000258944,-0.41817752,-0.5084691,0.6758173368390257,1.0,-0.73356587,False
ENSG00000273113,-0.4183308,-1.7736173,0.6757052827983504,1.0,-2.558789,False
TVP23C,-0.41849032,-0.3705595,0.6755886712228003,1.0,-0.5346044,False
MC4R,-0.41871625,-1.157637,0.6754235193947609,1.0,-1.670117,False
ENSG00000227193,-0.4192885,-0.8511104,0.6750053153258883,1.0,-1.2278928,False
ENSG00000294475,-0.41933504,-0.98490995,0.6749712991680261,1.0,-1.4209248,False
ENSG00000268392,-0.41939804,-0.4534983,0.6749252539633308,1.0,-0.65425974,False
ENSG00000299956,-0.4194429,-2.0976837,0.6748924837930859,1.0,-3.0263178,False
KRTCAP3,-0.41959617,-0.82299405,0.6747804891310021,1.0,-1.1873295,False
FRMD4A-AS1,-0.4196995,-0.63829046,0.6747050004966111,1.0,-0.9208584,False
ENSG00000300202,-0.41975513,-1.7053506,0.6746643541261842,1.0,-2.460301,False
EHMT2-AS1,-0.41984537,-0.40513998,0.6745984094832913,1.0,-0.5844934,False
GABRR2,-0.41991863,-0.53284454,0.674544909062057,1.0,-0.7687321,False
ZBTB20-AS1,-0.41995892,-0.7353926,0.6745154637956975,1.0,-1.0609472,False
ENSG00000302574,-0.42015022,-1.5858274,0.6743757092588913,1.0,-2.2878654,False
ENSG00000302741,-0.4202808,-1.2972072,0.674280334273352,1.0,-1.8714745,False
PARP10,-0.4203262,-0.25978872,0.67424716159205,1.0,-0.37479594,False
LIN28B-AS1,-0.42036256,-1.028732,0.6742206239029336,1.0,-1.4841466,False
CSKMT,-0.4205272,-0.18091653,0.6741003800786383,1.0,-0.26100737,False
SLC22A8,-0.42072415,-0.269363,0.6739565130629894,1.0,-0.38860872,False
ENSG00000235020,-0.42107898,-1.8958356,0.6736974166742304,1.0,-2.7351127,False
ODAPH,-0.42107955,-1.5027707,0.6736970021510158,1.0,-2.1680398,False
ADAM21,-0.421247,-1.33195,0.6735747221294228,1.0,-1.9215975,False
ENSG00000307235,-0.42130378,-0.82461673,0.6735332732321442,1.0,-1.1896704,False
ENSG00000291209,-0.4213384,-0.6437011,0.6735079898915848,1.0,-0.9286643,False
ENSG00000305112,-0.42139858,-0.35412467,0.6734640557838416,1.0,-0.5108939,False
ENSG00000302848,-0.42144173,-1.3655345,0.6734325565432515,1.0,-1.97005,False
ENSG00000303658,-0.4215689,-1.3656111,0.6733397200081626,1.0,-1.9701602,False
ENSG00000264635,-0.4216001,-0.94122815,0.6733169260841438,1.0,-1.3579053,False
OPTC,-0.4216285,-0.39394543,0.6732962045954075,1.0,-0.568343,False
ENSG00000232934,-0.42179257,-0.6446535,0.673176439250048,1.0,-0.93003845,False
ENSG00000261136,-0.42185047,-1.3537551,0.6731341711066966,1.0,-1.9530559,False
ENSG00000295662,-0.421855,-0.4495782,0.6731308560018616,1.0,-0.64860415,False
ATP2A1,-0.42217347,-0.331901,0.6728984001174643,1.0,-0.478832,False
ENSG00000251023,-0.4223773,-0.67139137,0.6727496613230592,1.0,-0.96861297,False
ENSG00000272442,-0.42250103,-1.04938,0.6726593470769611,1.0,-1.5139352,False
LINC00903,-0.42254248,-1.7385818,0.6726291052884172,1.0,-2.5082433,False
REDIC1,-0.42254928,-0.5207917,0.672624134086184,1.0,-0.7513436,False
SAMD12-AS1,-0.4227491,-0.51051146,0.6724783185210332,1.0,-0.7365123,False
LDAH,-0.42277238,-0.21370181,0.6724613351224997,1.0,-0.30830663,False
ELF1,-0.4228144,-0.17924878,0.6724306825823128,1.0,-0.25860143,False
LINC01347,-0.42299664,-0.7558076,0.672297723137471,1.0,-1.0903999,False
LINC03062,-0.4230988,-0.88126,0.6722231709238125,1.0,-1.2713894,False
ENSG00000243062,-0.42312208,-0.63202053,0.6722061900369232,1.0,-0.91181296,False
DNAH8,-0.42340422,-1.0222826,0.6720003618568524,1.0,-1.4748421,False
ENSG00000261090,-0.42384702,-1.490901,0.6716773812930856,1.0,-2.1509154,False
PRSS27,-0.42384928,-0.21817116,0.6716757251386671,1.0,-0.3147545,False
ENSG00000299933,-0.42396283,-0.5069732,0.6715929194502114,1.0,-0.73140776,False
ENSG00000294384,-0.42414847,-1.0206251,0.6714575407359002,1.0,-1.472451,False
GPATCH2,-0.4242376,-0.13718644,0.671392546180003,1.0,-0.19791816,False
HPYR1,-0.42442435,-0.962236,0.6712563553683661,1.0,-1.388213,False
LINC00649,-0.42451236,-0.36742842,0.6711921962647833,1.0,-0.53008723,False
ENSG00000298847,-0.42462987,-0.82951534,0.6711065165542339,1.0,-1.1967375,False
ENSG00000265844,-0.42536956,-2.0308375,0.6705672878741824,1.0,-2.9298792,False
HCG24,-0.42544222,-1.9983078,0.6705143259764714,1.0,-2.8829489,False
ENSG00000300209,-0.42546493,-1.7366254,0.6704977757191926,1.0,-2.505421,False
ENSG00000290947,-0.42547515,-1.4270543,0.6704903281555826,1.0,-2.0588043,False
NFAM1,-0.42553475,-0.6101086,0.6704468846798874,1.0,-0.8802006,False
ENSG00000286648,-0.425583,-1.9026515,0.6704117169590205,1.0,-2.744946,False
CCDC9,-0.4257096,-0.19618791,0.6703194568418976,1.0,-0.2830394,False
ENSG00000228804,-0.42586175,-0.9520878,0.6702085857906706,1.0,-1.3735723,False
ENSG00000304180,-0.425868,-1.1976527,0.6702040352666476,1.0,-1.7278477,False
ENSG00000271947,-0.42604852,-0.59432596,0.6700724889863181,1.0,-0.85743105,False
ENSG00000233060,-0.42617568,-0.86869526,0.6699798335285716,1.0,-1.2532623,False
ENSG00000304586,-0.42660713,-0.57477814,0.6696655042229673,1.0,-0.82922953,False
LINC02822,-0.42667583,-0.7544419,0.6696154650258282,1.0,-1.0884296,False
ENSG00000288088,-0.42672578,-0.46584493,0.6695790738035847,1.0,-0.6720722,False
ENSG00000306583,-0.4268342,-1.0174847,0.6695000909791228,1.0,-1.4679202,False
ENSG00000293764,-0.42708626,-0.670908,0.6693165010526574,1.0,-0.9679156,False
ENSG00000299022,-0.42709875,-1.0002488,0.6693074047682837,1.0,-1.443054,False
SHOC1,-0.42725033,-0.6526312,0.6691970128214766,1.0,-0.94154775,False
ZNF219,-0.42730597,-0.12315511,0.6691564962223758,1.0,-0.17767522,False
ENSG00000249806,-0.4273877,-1.056506,0.6690969633752357,1.0,-1.5242159,False
ENSG00000289552,-0.42761874,-0.90659624,0.6689287116455885,1.0,-1.307942,False
ENSG00000286786,-0.42762443,-1.2151817,0.6689245779056538,1.0,-1.7531366,False
LINC02384,-0.42790544,-0.4270916,0.6687199703235365,1.0,-0.61616284,False
ENSG00000285909,-0.4279832,-0.28639185,0.6686633459044915,1.0,-0.41317612,False
LUNAR1,-0.4281978,-0.7913154,0.6685071218810358,1.0,-1.1416268,False
FXYD7,-0.4283312,-0.35025766,0.6684100057156862,1.0,-0.50531507,False
RNF183,-0.4283681,-0.40052977,0.6683831447772803,1.0,-0.5778422,False
NDUFAF5,-0.4284317,-0.24546298,0.6683368623102762,1.0,-0.3541282,False
HAS3,-0.4284947,-0.23124133,0.6682909943234762,1.0,-0.33361074,False
PLCG2,-0.42862868,-0.4555806,0.6681934773143182,1.0,-0.65726376,False
IL12A-AS1,-0.42879784,-0.7333538,0.6680703494297817,1.0,-1.0580059,False
ENSG00000285269,-0.42887676,-0.3934224,0.6680129203501413,1.0,-0.56758845,False
SH3GLB2,-0.42903116,-0.1690972,0.6679005467667618,1.0,-0.24395561,False
LINC02265,-0.42921224,-0.3293457,0.6677687651741655,1.0,-0.47514543,False
MATCAP2,-0.42930308,-0.17678024,0.6677026716804786,1.0,-0.25503993,False
ENSG00000304972,-0.42943764,-1.2042035,0.6676047754291087,1.0,-1.7372985,False
ZNF587,-0.42970443,-0.17702393,0.6674106519154575,1.0,-0.25539145,False
LINC02864,-0.42984638,-0.38904834,0.6673074037939379,1.0,-0.56127816,False
ENSG00000297748,-0.42992696,-0.84977657,0.6672487616655762,1.0,-1.2259685,False
NTNG2,-0.43010864,-0.2769417,0.6671166178412979,1.0,-0.39954248,False
ENSG00000307714,-0.43016937,-1.1574011,0.6670724345531787,1.0,-1.6697769,False
LINC01821,-0.43019664,-1.2101115,0.6670526143878186,1.0,-1.745822,False
LINC01506,-0.43061444,-0.7266174,0.6667487342869138,1.0,-1.0482874,False
ENSG00000291119,-0.43061784,-0.81803405,0.6667462572280757,1.0,-1.1801736,False
ENSG00000280148,-0.43119463,-1.1963893,0.6663268610135485,1.0,-1.7260249,False
ENSG00000240915,-0.43120313,-1.2326199,0.6663206699212565,1.0,-1.7782946,False
ENSG00000288015,-0.43122357,-2.2459207,0.6663058113925056,1.0,-3.2401786,False
ENSG00000274591,-0.43123832,-1.4325469,0.6662950803142883,1.0,-2.0667284,False
ENSG00000289911,-0.43147904,-0.7725637,0.6661200908332527,1.0,-1.1145737,False
IFIT2,-0.43152446,-0.5359014,0.6660870759876957,1.0,-0.77314216,False
ENSG00000299098,-0.43153808,-2.237198,0.666077171660193,1.0,-3.2275946,False
LINC02267,-0.4316357,-0.680157,0.6660061923506206,1.0,-0.98125917,False
NCKIPSD,-0.4317555,-0.26211804,0.6659191229810959,1.0,-0.37815648,False
ANKRD30BL,-0.4317958,-0.9695196,0.6658898257696833,1.0,-1.3987211,False
CREBL2,-0.4321546,-0.22093251,0.6656290617985421,1.0,-0.3187383,False
ENSG00000272750,-0.43215856,-0.6451171,0.6656261738163187,1.0,-0.9307073,False
ENSG00000228302,-0.43231297,-0.8176608,0.6655139589194106,1.0,-1.179635,False
LINC02235,-0.4323516,-0.61601907,0.6654859063654974,1.0,-0.88872755,False
CARINH,-0.4324004,-0.22473714,0.6654504288060497,1.0,-0.32422706,False
ENSG00000295647,-0.4324498,-1.2184908,0.6654145394788901,1.0,-1.7579107,False
ENSG00000255202,-0.4327257,-2.242597,0.6652140683749599,1.0,-3.2353835,False
ENSG00000285680,-0.43277565,-2.4033976,0.6651777716391016,1.0,-3.4673698,False
ENSG00000304307,-0.43281198,-0.7762168,0.6651513745059057,1.0,-1.1198442,False
LOXL2-AS1,-0.43282786,-1.5195268,0.6651398258906573,1.0,-2.192214,False
XNDC1N,-0.43310094,-0.33428028,0.664941449586635,1.0,-0.48226467,False
NDRG1,-0.43385652,-0.35957748,0.6643926345547359,1.0,-0.5187608,False
SLC5A11,-0.43388435,-0.6761566,0.6643724336762517,1.0,-0.97548777,False
ENSG00000299261,-0.43414265,-1.1881841,0.6641848657350883,1.0,-1.7141874,False
ENSG00000286071,-0.43414944,-1.398408,0.6641799191729088,1.0,-2.0174763,False
ENSG00000225300,-0.43417498,-1.3403528,0.6641613696950326,1.0,-1.9337202,False
GARIN2,-0.43417498,-0.23162651,0.6641613696950326,1.0,-0.3341664,False
ENSG00000306132,-0.43430498,-0.4918035,0.6640669766508671,1.0,-0.70952237,False
TMEM204,-0.43432203,-1.800003,0.6640546111446675,1.0,-2.5968554,False
ZNF747-DT,-0.43450654,-0.33377904,0.6639206573574243,1.0,-0.48154145,False
ENSG00000309660,-0.43571,-0.6742075,0.6630471301450676,1.0,-0.9726759,False
ENSG00000309149,-0.43579406,-1.2819213,0.6629861651453268,1.0,-1.8494215,False
ENSG00000268201,-0.43580937,-1.1233929,0.6629750433928752,1.0,-1.6207135,False
RBM44,-0.43585706,-1.1497808,0.6629404428603605,1.0,-1.658783,False
ENSG00000302453,-0.43590078,-0.5195071,0.6629087263372966,1.0,-0.7494905,False
ENSG00000248475,-0.43622947,-0.89446306,0.6626702539205391,1.0,-1.2904373,False
MAMSTR,-0.43647698,-0.24552713,0.6624907014024319,1.0,-0.35422075,False
RHOXF1P3,-0.43660244,-0.5828949,0.662399697097376,1.0,-0.8409396,False
ENSG00000250064,-0.4366325,-0.9399159,0.6623778732765424,1.0,-1.356012,False
GET4,-0.4367943,-0.7874798,0.6622605236846694,1.0,-1.1360931,False
ENSG00000285117,-0.43681306,-0.6444237,0.66224693637284,1.0,-0.9297069,False
ERC2-IT1,-0.43682724,-0.5388758,0.6622366430288096,1.0,-0.7774334,False
LINC01886,-0.4370969,-1.9256066,0.6620410816187914,1.0,-2.7780633,False
ENSG00000227355,-0.43711108,-0.8370207,0.6620307895513584,1.0,-1.2075657,False
ENSG00000302818,-0.4371639,-0.6953073,0.661992503621051,1.0,-1.0031164,False
CAPN5,-0.4371883,-0.2989088,0.66197480182297,1.0,-0.43123424,False
ENSG00000307222,-0.43722463,-0.31644848,0.6619484553105448,1.0,-0.45653883,False
ENSG00000295263,-0.43732965,-0.87287426,0.6618722997765669,1.0,-1.2592914,False
ENSG00000299987,-0.43738073,-1.1460999,0.6618352524030648,1.0,-1.6534728,False
FER1L6,-0.4374954,-0.8359339,0.6617521046458323,1.0,-1.2059977,False
ENSG00000288234,-0.43764073,-1.8173809,0.6616467352634929,1.0,-2.6219263,False
ENSG00000269102,-0.43779287,-0.5655311,0.6615364338713985,1.0,-0.8158889,False
ENSG00000293398,-0.43782353,-0.9017823,0.6615142098532336,1.0,-1.3009968,False
ENSG00000288096,-0.4380824,-0.6080978,0.6613265522625296,1.0,-0.8772996,False
ENSG00000295262,-0.43856722,-0.4090165,0.6609751630633427,1.0,-0.59008616,False
ENSG00000272609,-0.43863645,-1.5724018,0.6609249707030893,1.0,-2.2684963,False
ENSG00000293847,-0.43870515,-1.693001,0.6608751912617052,1.0,-2.4424841,False
FASTKD5,-0.43888795,-0.2664755,0.6607427276596259,1.0,-0.38444299,False
ENSG00000294557,-0.4390049,-1.4962647,0.6606579894381766,1.0,-2.1586537,False
ENSG00000259519,-0.4390123,-0.8252972,0.6606526420264303,1.0,-1.1906521,False
JAKMIP3-AS1,-0.4390384,-1.0072365,0.6606337205547506,1.0,-1.4531351,False
LINC00539,-0.43924618,-0.55442303,0.6604831791844383,1.0,-0.7998635,False
ENSG00000297719,-0.439291,-0.26463753,0.6604506870846534,1.0,-0.3817913,False
ENSG00000300709,-0.43934834,-1.0674322,0.6604091474843619,1.0,-1.5399791,False
ENSG00000272777,-0.43958053,-0.8571521,0.6602409433668803,1.0,-1.2366091,False
ENSG00000295742,-0.43987972,-0.46565786,0.6600242362334114,1.0,-0.6718024,False
ENSG00000258904,-0.4400131,-1.5668656,0.6599276113150306,1.0,-2.260509,False
ATP6V0D1-DT,-0.4401045,-0.22640735,0.6598614162405882,1.0,-0.3266368,False
ENSG00000265800,-0.4401204,-2.0238588,0.6598499043255149,1.0,-2.919811,False
ENSG00000286343,-0.44014594,-1.2841296,0.6598314032021573,1.0,-1.8526075,False
ENSG00000307041,-0.44019988,-1.7252234,0.6597923459582246,1.0,-2.4889715,False
LYPLAL1-AS1,-0.44031456,-1.3292527,0.6597093010057198,1.0,-1.9177063,False
ENSG00000306973,-0.44037133,-1.0599374,0.6596681911947165,1.0,-1.5291663,False
LINC01192,-0.44041845,-0.9731141,0.6596340708320723,1.0,-1.4039068,False
